nm,n,k,wl
1515.692993,0.381434,10.261505,1.515692993
1519.163208,0.383635,10.288801,1.519163208
1522.634033,0.385926,10.316108,1.522634033
1526.105591,0.388308,10.343424,1.526105591
1529.577881,0.39078,10.370748,1.529577881
1533.050659,0.393344,10.398077,1.533050659
1536.52417,0.395999,10.425409,1.53652417
1539.998413,0.398744,10.452744,1.539998413
1543.473389,0.401581,10.480078,1.543473389
1546.948975,0.404509,10.507408,1.546948975
1550.425171,0.407527,10.534736,1.550425171
1553.9021,0.410636,10.562056,1.5539021
1557.379639,0.413836,10.589369,1.557379639
1560.85791,0.417126,10.616671,1.56085791
1564.336792,0.420506,10.643961,1.564336792
1567.816528,0.423977,10.671239,1.567816528
1571.296753,0.427537,10.698501,1.571296753
1574.777588,0.431187,10.725744,1.574777588
1578.259277,0.434926,10.75297,1.578259277
1581.741577,0.438754,10.780174,1.581741577
1585.224487,0.44267,10.807356,1.585224487
1588.708252,0.446675,10.834514,1.588708252
1592.192505,0.450768,10.861646,1.592192505
1595.67749,0.454948,10.888749,1.59567749
1599.163086,0.459216,10.915824,1.599163086
1602.649414,0.46357,10.942867,1.602649414
1606.136475,0.46801,10.969878,1.606136475
1609.624023,0.472536,10.996854,1.609624023
1613.112427,0.477148,11.023795,1.613112427
1616.601318,0.481845,11.050697,1.616601318
1620.091064,0.486626,11.077559,1.620091064
1623.581299,0.491491,11.104382,1.623581299
1627.072388,0.496441,11.131161,1.627072388
1630.564087,0.501473,11.157896,1.630564087
1634.056396,0.506587,11.184585,1.634056396
1637.549561,0.511784,11.211226,1.637549561
1641.043213,0.517063,11.237818,1.641043213
1644.537476,0.522422,11.264357,1.644537476
1648.032593,0.527862,11.290845,1.648032593
1651.52832,0.533382,11.317278,1.65152832
1655.024658,0.538982,11.343654,1.655024658
1658.521729,0.544661,11.36997,1.658521729
1662.019531,0.550418,11.39623,1.662019531
1665.517944,0.556253,11.422424,1.665517944
1669.016968,0.562166,11.448556,1.669016968
1672.516846,0.568156,11.474621,1.672516846
1676.017212,0.574223,11.500616,1.676017212
1679.518188,0.580365,11.52654,1.679518188
1683.019897,0.586582,11.55239,1.683019897
1686.522461,0.592876,11.578165,1.686522461
